datetime,value_Carbón,percentage_Carbón,value_Motores diésel,percentage_Motores diésel,value_Turbina de gas,percentage_Turbina de gas,value_Turbina de vapor,percentage_Turbina de vapor,value_Ciclo combinado,percentage_Ciclo combinado,value_Cogeneración,percentage_Cogeneración,value_Residuos no renovables,percentage_Residuos no renovables,value_Total tCO2 eq.,percentage_Total tCO2 eq.,value_tCO2 eq./MWh,percentage_tCO2 eq./MWh,value_Fuel + Gas,percentage_Fuel + Gas
2015-12-20T00:00:00.000+01:00,130628.858,0.6451462410855091,7192.241,0.03552084368777903,517.027,0.002553478846073335,6114.109,0.030196194771427008,30793.691,0.15208304123579394,25442.505,0.12565474976860988,1791.022,0.008845450604807788,202479.45299999998,1,0.3105244855391087,1,,
2015-12-21T00:00:00.000+01:00,150569.02500000002,0.6282902282010202,6858.29,0.028618081236620706,1586.613,0.0066205744763021815,6775.192,0.02827133221979571,43715.322,0.18241407643611343,28351.597,0.11830475324518676,1792.802,0.007480954184960985,239648.84100000004,1,0.33177598102198436,1,,
2015-12-22T00:00:00.000+01:00,139890.21899999998,0.629435523025657,7363.173,0.03313056968181168,1477.443,0.006647749314379127,6966.65,0.03134641590979777,36024.046,0.1620900617469927,28818.11,0.12966697936516147,1707.458,0.007682700956200108,222247.09900000002,1,0.3044648685142775,1,,
2015-12-23T00:00:00.000+01:00,153340.994,0.6315036324010791,7395.679,0.030457596698325692,1521.646,0.00626658893464961,6987.708,0.028777451280628055,43378.449,0.17864530153903238,28670.116,0.11807202968411888,1524.271,0.006277399462166165,242818.86300000004,1,0.34981073554380204,1,,
2015-12-24T00:00:00.000+01:00,124203.796,0.6563574661674846,7443.882,0.0393373446329269,1507.555,0.00796670481720319,6819.05,0.03603540732095971,25931.421,0.13703511752315767,21981.786,0.11616319166924566,1344.449,0.007104767869022365,189231.93899999998,1,0.30651270544749926,1,,
2015-12-25T00:00:00.000+01:00,70599.141,0.5297926718201013,6972.115,0.052320401944933086,611.006,0.0045851337091780305,5643.886,0.04235305700657271,30386.844,0.2280300729287997,17804.926,0.13361238088009014,1240.137,0.009306281710325128,133258.055,1,0.2470787599795244,1,,
2015-12-26T00:00:00.000+01:00,53105.821,0.4449594916750083,7221.554,0.060507472371882226,835.399,0.006999585118659784,6459.933,0.05412605341200942,29209.9,0.24474195128021514,21244.402,0.178001170810626,1272.779,0.010664275331599249,119349.78799999999,1,0.2054872277314361,1,,
2015-12-27T00:00:00.000+01:00,31898.941,0.3588549429342075,7131.421,0.08022666570638848,727.965,0.008189420411577312,6099.982,0.06862324026712024,20119.053,0.22633421016093594,21624.294,0.24326778714574024,1289.25,0.014503733374030412,88890.90599999999,1,0.1510456470569076,1,,
2015-12-28T00:00:00.000+01:00,41520.896,0.3982620419056627,7443.176,0.0713937982461463,1940.308,0.01861113560762014,6623.852,0.06353496858066135,21407.392,0.20533640819781318,24025.223,0.23044624011049503,1294.371,0.012415407351601338,104255.218,1,0.15421153217385733,1,,
2015-12-29T00:00:00.000+01:00,90170.46700000002,0.566945598013094,7441.333,0.046787281113888086,1607.039,0.010104236089687373,6905.175,0.04341619490292831,25622.393,0.16110045123656183,26056.003,0.16382676827731155,1243.656,0.007819470366528901,159046.06600000002,1,0.2485432085451897,1,,
2015-12-30T00:00:00.000+01:00,74151.25,0.5236858776432918,7457.75,0.0526696226158596,1672.079,0.011808892751017921,7024.472,0.04960963954485904,24574.188,0.17355277503954752,25618.33,0.18092692476263678,1096.832,0.007746267642787506,141594.90099999998,1,0.21830822036196873,1,,
2015-12-31T00:00:00.000+01:00,80624.241,0.531490822818956,7459.605,0.04917518044423387,1743.2,0.011491516581694136,6902.869,0.04550506744766086,31989.947,0.2108840100952367,22089.967,0.14562139861724202,884.683,0.005832003994976431,151694.512,1,0.2558095217303388,1,,
2016-01-01T00:00:00.000+01:00,28561.09,0.33546147089566425,6785.923,0.0797033905556377,892.129,0.010478413343772176,5403.394,0.06346503228934214,25679.543,0.30161654428134427,16731.543,0.1965186911680911,1086.081,0.012756457466148311,85139.70300000001,1,0.14702077344983863,1,,
2016-01-02T00:00:00.000+01:00,30467.104,0.3365798535103247,7031.61,0.07768044720435963,1197.037,0.013224051032432835,6532.344,0.07216489583647492,23959.765,0.26469119591549645,20234.71800000001,0.22353940893964633,1097.112,0.012120147561265402,90519.68999999999,1,0.14408178010522818,1,,
2016-01-03T00:00:00.000+01:00,25709.879,0.30496256374159775,6911.055,0.08197677830219224,1040.686,0.012344292659253214,5996.96,0.07113406859113619,22096.409,0.2621007099303312,21213.488,0.2516277764816248,1336.556,0.015853810293864665,84305.033,1,0.12336653255832558,1,,
